,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,t_download_s_-9,quality_level_chosen_-9,bandwidth_mbit_-9,t_download_s_-10,quality_level_chosen_-10,bandwidth_mbit_-10,bitrate_level_encoded
0,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1309305514/chop/segment-1.m4s,1572045730.569,1572045730.965,0,0.239,41719,1.3964518828451882,0,0,6.041666666666668,0.0,6.04,0,125000.0,79.64507493055554,0.0,0.0,0.0,41719.0,79.64507493055554,125000.0,41719.0,79.64507493055554,125000.0,41719.0,79.64507493055554,125000.0,70043.0,87.01590624999999,272000.0,147648.0,90.92353784722215,665000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0
1,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1136935292/chop/segment-1.m4s,1572045736.715,1572045736.7619998,0,0.043,70043,13.031255813953486,0,0,6.041666666666668,0.0,6.04,1,272000.0,87.01590624999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0
2,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1309305514/chop/segment-2.m4s,1572045736.955,1572045736.9929998,1,0.034,55580,13.077647058823528,0,0,6.083333333333332,6.04,12.12,0,125000.0,88.97907472222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0
3,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1309305514/chop/segment-3.m4s,1572045737.026,1572045737.061,2,0.031,51586,13.312516129032257,0,0,6.041666666666668,12.12,18.16,0,125000.0,60.97461305555554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0
4,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1309305514/chop/segment-4.m4s,1572045737.063,1572045737.2619998,3,0.195,91241,3.7432205128205127,0,0,6.083333333333332,18.17,24.25,0,125000.0,52.09135756944447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0
5,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1309305514/chop/segment-5.m4s,1572045737.327,1572045737.3620002,4,0.03,68578,18.287466666666667,0,0,6.083333333333332,24.25,30.33,0,125000.0,52.65432770833334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0
6,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/audio/1136935299/chop/segment-6.m4s,1572045737.375,1572045737.425,5,0.04,104790,20.958,0,0,6.041666666666668,30.33,36.37,2,665000.0,87.46246250000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000.0
7,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1136935291/chop/segment-2.m4s,1572045737.427,1572045737.939,1,0.507,1125147,17.753798816568047,0,0,6.083333333333332,6.04,12.12,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
8,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1136935291/chop/segment-3.m4s,1572045737.944,1572045737.948,2,0.001,751652,6013.2159999999985,0,0,6.041666666666668,12.12,18.16,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
9,https://144skyfiregce-vimeo.akamaized.net/exp=1572049626~acl=%2F298166943%2F%2A~hmac=32c079e95fa6a305bc77bf1b5479e9a51cf3044fe3d7a708a30f2f648f8d4675/298166943/sep/video/1136935291/chop/segment-4.m4s,1572045738.296,1572045739.516,3,1.209,1939363,12.832840363937136,0,0,6.083333333333332,18.17,24.25,4,2616000.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616000.0
