,timestamp_finish,bitrate_level_encoded,bitrate_level,vmaf_level,buffer_level_at_timestamp_finish,rebuffer_level_at_timestamp_finish,body_size_byte,seg_len_s,t_download_s,quality_level_chosen,played_at_beginning,played_at_end,reward
0,1572038533.845,2572034.6218487397,1219416.0,100.0,3.5546170000000004,,589381.0,4.09,2.172,2.0,,0.462434,
1,1572038535.439,1372600.8487394957,957544.0,94.41037072916664,7.094023000000001,-0.0,451617.0,4.07,1.465,1.0,,0.9168370000000001,
2,1572038535.881,1372600.8487394957,1394565.0,91.34574656250004,10.690580999999998,-0.0,701617.0,4.08,0.396,1.0,0.730101,1.337331,
3,1572038536.504,2572034.6218487397,2662685.0,100.0,14.138862,-0.0,1350027.0,4.109999999999999,0.001,2.0,1.8659240000000001,2.002271,
4,1572038537.167,2572034.6218487397,2568580.0,100.0,17.425911,-0.0,1303332.0,4.120000000000001,0.307,2.0,2.142413,2.6027270000000002,
5,1572038537.524,2572034.6218487397,2491059.0,100.0,20.999626000000003,-0.0,1285697.0,4.190000000000001,0.315,2.0,2.454241,3.022844,
6,1572038537.925,2572034.6218487397,2628789.0,100.0,24.600005999999997,-0.0,1334681.0,4.120000000000001,0.337,2.0,2.879068,3.4395160000000002,
7,1572038538.313,2572034.6218487397,2770730.0,100.0,24.316157999999998,-0.0,1387529.0,4.069999999999997,0.34700000000000003,2.0,3.2996220000000003,3.723364,
8,1572038538.6899998,2572034.6218487397,2542962.0,100.0,31.874640999999997,-0.0,1289815.0,4.119999999999997,0.328,2.0,3.723364,4.152546,
9,1572038539.064,2572034.6218487397,2527259.0,100.0,35.457757,-0.0,1273779.0,4.090000000000003,0.319,2.0,4.014075,4.586482,
10,1572038539.4099998,2572034.6218487397,2706697.0,100.0,39.129358,-0.0,1357083.0,4.07,0.308,2.0,4.4363589999999995,4.908713,
11,1572038539.768,2572034.6218487397,2617449.0,100.0,42.86166599999999,-0.0,1315337.0,4.079999999999998,0.314,2.0,4.7663199999999994,5.1934569999999995,
12,1572038540.145,2572034.6218487397,2690881.0,100.0,46.395428,-0.0,1349576.0,4.07,0.336,2.0,5.047422,5.6535269999999995,
13,1572038540.54,2572034.6218487397,2575276.0,100.0,46.110233,-0.0,1307605.0,4.119999999999997,0.35600000000000004,2.0,5.490497,5.938722,
14,1572038540.961,2572034.6218487397,2628453.0,100.0,49.690585,-0.0,1364172.0,4.210000000000001,0.364,2.0,5.938722,6.3754230000000005,
15,1572038542.292,2572034.6218487397,2645598.0,100.0,56.261307,-0.0,1373744.0,4.210000000000001,0.482,2.0,7.066856,7.8155850000000004,
16,1572038542.924,2572034.6218487397,2382817.0,100.0,57.528988000000005,-0.0,1237538.0,4.209999999999994,0.5,2.0,7.619700999999999,8.370167,
17,1572038543.6490002,2572034.6218487397,2719853.0,100.0,62.98438900000001,-0.0,1413132.0,4.210000000000008,0.6579999999999999,2.0,8.370167,9.080167,
18,1572038544.707,2572034.6218487397,2616480.0,100.0,65.880117,-0.0,1317157.0,4.079999999999998,0.534,2.0,9.487902,10.201492,
19,1572038545.304,2572034.6218487397,2575275.0,100.0,69.232355,-0.0,1332142.0,4.200000000000003,0.5579999999999999,2.0,10.061442999999999,10.843086,
20,1572038546.371,2572034.6218487397,2388402.0,100.0,72.19613100000001,-0.0,1198564.0,4.079999999999998,0.7190000000000001,2.0,10.995709,11.896362,
21,1572038546.9520001,2572034.6218487397,2703614.0,100.0,75.638342,-0.0,1354397.0,4.070000000000007,0.5329999999999999,2.0,11.73245,12.447983,
22,1572038547.6379998,2572034.6218487397,2862065.0,100.0,78.996086,-0.0,1440492.0,4.079999999999998,0.5640000000000001,2.0,12.324907000000001,13.107291,
23,1572038548.165,2572034.6218487397,2480622.0,100.0,79.091025,-0.0,1239310.0,4.069999999999993,0.483,2.0,12.958964,13.584886,
24,1572038548.786,2572034.6218487397,2627934.0,100.0,85.76688,-0.0,1320713.0,4.079999999999998,0.581,2.0,13.584886,14.324162,
25,1572038549.408,2572034.6218487397,2441986.0,100.0,89.15875199999999,-0.0,1256474.0,4.170000000000002,0.5870000000000001,2.0,14.169808999999999,14.949342000000001,
26,1572038550.131,2572034.6218487397,2845137.0,100.0,92.54066800000001,-0.0,1462545.0,4.170000000000002,0.68,2.0,14.784764000000001,15.561257999999999,
27,1572038552.9529998,2572034.6218487397,2468389.0,100.0,93.699194,-0.0,1253031.0,4.11999999999999,0.6,2.0,17.678816,18.419784,
28,1572038556.813,2572034.6218487397,2690831.0,100.0,89.891875,-0.0,1393374.0,4.200000000000003,0.468,2.0,21.579583,22.227103,
29,1572038560.596,2572034.6218487397,2572030.0,100.0,94.10704200000002,-0.0,1292766.0,4.079999999999998,0.253,2.0,25.711598000000002,26.02282,
30,1572038564.675,2572034.6218487397,2451620.0,100.0,94.01988,-0.0,1265442.0,4.189999999999998,0.329,2.0,29.614603999999996,30.103815,
31,1572038568.5549998,2572034.6218487397,2438114.0,100.0,94.102861,-0.0,1225137.0,4.0800000000000125,0.213,2.0,33.603517,34.037886,
32,1572038572.729,2572034.6218487397,2832914.0,100.0,93.15790899999999,-0.0,1477406.0,4.22999999999999,0.382,2.0,37.68603,38.139913,
33,1572038576.579,2572034.6218487397,2450196.0,100.0,94.021282,-0.0,1240540.0,4.1200000000000045,0.23600000000000002,2.0,41.626301,42.107129,
34,1572038580.577,2572034.6218487397,2529385.0,100.0,94.01545799999998,-0.0,1300289.0,4.1699999999999875,0.229,2.0,45.612998,46.130005,
