,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,9.645006451612902,373744.0,186872,0,0,0,0,4.0,0.155,4.0,0.0,1576348766.584,1576348766.423,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813210.mp4-1.ts,5.845067049180331
1,9.692897627118642,3510328.0,1787128,0,0,1,4,4.006178,1.475,8.01,4.0,1576348768.1330001,1576348766.65,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-2.ts,100.0
2,10.712701754385964,4041873.0,2060856,0,0,2,4,4.012344000000001,1.539,12.02,8.01,1576348769.7419999,1576348768.195,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-3.ts,100.0
3,9.246216252518467,3370138.0,1720952,0,0,3,4,4.018511,1.489,16.04,12.02,1576348771.331,1576348769.831,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-4.ts,100.0
4,11.025772727272727,3816081.0,1940536,0,0,4,4,4.001456,1.408,20.04,16.04,1576348772.8200002,1576348771.374,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-5.ts,100.0
5,11.001397590361444,3585866.0,1826232,0,0,5,4,4.0076220000000005,1.328,24.05,20.04,1576348774.201,1576348772.863,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-6.ts,100.0
6,10.956025157232704,3415320.0,1742008,0,0,6,4,4.013789,1.272,28.06,24.05,1576348775.507,1576348774.227,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-7.ts,100.0
7,10.598065092533503,4063787.0,2075896,0,0,7,4,4.019956,1.567,32.08,28.06,1576348777.1039999,1576348775.527,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-8.ts,100.0
8,10.58591576413959,4323247.0,2199224,0,0,8,4,4.002911,1.6620000000000001,36.08,32.08,1576348778.836,1576348777.162,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-9.ts,100.0
9,10.594672164948452,5042921.0,2569208,0,0,9,4,4.009078,1.94,40.09,36.08,1576348780.8319998,1576348778.883,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-10.ts,100.0
10,10.486515194015894,5495135.0,2803832,0,0,10,4,4.015244,2.1390000000000002,44.11,40.09,1576348783.9129999,1576348781.768,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-11.ts,100.0
11,9.102111425873465,4715729.0,2409784,0,0,11,4,4.021411,2.118,48.13,44.11,1576348787.892,1576348785.767,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-12.ts,100.0
12,8.067581795817956,3222258.0,1639736,0,0,12,4,4.004356,1.6260000000000001,52.13,48.13,1576348791.401,1576348789.767,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-13.ts,100.0
13,9.105631578947369,2715706.0,1384056,0,0,13,4,4.010522,1.216,56.14,52.13,1576348794.993,1576348793.767,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-14.ts,100.0
14,9.102640522875816,2387472.0,1218616,0,0,14,4,4.0167,1.071,60.16,56.14,1576348798.845,1576348797.767,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-15.ts,100.0
15,10.675882845188283,2495674.0,1275768,0,0,15,4,4.022867,0.9560000000000001,64.18,60.16,1576348802.736,1576348801.767,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-16.ts,100.0
16,10.669294363256784,3764728.0,1916472,0,0,16,4,4.0058110000000005,1.437,68.19,64.18,1576348807.212,1576348805.767,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/0wVnP8wm-30813216.mp4-17.ts,100.0
