,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,-0.008,,,,,245609.0,-1,0.0,0,0,0,0.0,0,0.0,0,,,,,0,245609.0,245609.0,245609.0,270720.0,333495.0,117688,117688,117688,129720,159800,36.72955855670102,36.72955855670102,36.72955855670102,73.58887721649485,88.14799876288662,0.0,3.833333,0.001,,,,,3.83,0.0,1572070935.858,1572070935.822,"https://c1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-1-f4-v1-a1.ts?Uj6mng8RZTZBYy8sjSGOLse3jtZSiypKs-yx1tvsmlHeGj-aGxJbgtX1XrmCcpVj_TH3604qbjTUnbryViUOesClPmRfADz7XI9l24SQagM2C5sigW5w5PUKmkAPSyooUn1JbLlkxsID5EjvvRtt8WR0oG3jB8khUfUGgxxfsQu5FcrVqxCf2JoUWQ5ocPIlhJcwOJWAO2C9Y9wy4gWF",36.72955855670102
1,-0.008,,,,,270720.0,-1,2.4840000438690186,0,0,0,0.0,0,0.0,1,,,,,-1,245609.0,245609.0,245609.0,270720.0,333495.0,117688,117688,117688,129720,159800,36.72955855670102,36.72955855670102,36.72955855670102,73.58887721649485,88.14799876288662,1.2420001029968262,3.833333,0.001,,,,,3.83,0.0,1572070938.6430001,1572070938.41,"https://c1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-1-f3-v1-a1.ts?Uj6mng8RZTZBYy8sjSGOLse3jtZSiypKs-yx1tvsmlHeGj-aGxJbgtX1XrmCcpVj_TH3604qbjTUnbryViUOesClPmRfADz7XI9l24SQagM2C5sigW5w5PUKmkAPSyooUn1JbLlkxsID5EjvvRtt8WR0oG3jB8khUfUGgxxfsQu5FcrVqxCf2JoUWQ5ocPIlhJcwOJWAO2C9Y9wy4gWF",73.58887721649485
2,-0.008,0.33314927768860353,,,,321917.0,-1,0.0,0,0,1,245609.0,0,36.72955855670102,0,1.0,,,,0,321917.0,321917.0,321917.0,473037.0,844541.0,153784,153784,153784,225976,403448,37.20575916666667,37.20575916666667,37.20575916666667,66.44152093749999,83.83005083333333,0.8929998111724853,3.8217,0.001,3.115,,,,7.65,3.83,1572070941.849,1572070941.787,"https://c1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-2-f4-v1-a1.ts?Uj6mng8RZTZBYy8sjSGOLse3jtZSiypKs-yx1tvsmlHeGj-aGxJbgtX1XrmCcpVj_TH3604qbjTUnbryViUOesClPmRfADz7XI9l24SQagM2C5sigW5w5PUKmkAPSyooUn1JbLlkxsID5EjvvRtt8WR0oG3jB8khUfUGgxxfsQu5FcrVqxCf2JoUWQ5ocPIlhJcwOJWAO2C9Y9wy4gWF",37.20575916666667
3,-0.008,0.767002493765586,0.33314927768860353,,,320944.0,-1,3.8029998016357425,0,0,2,270720.0,1,73.58887721649485,0,0.0,1.0,,,1,320944.0,320944.0,440219.0,747823.0,1827577.0,153784,153784,210936,358328,875704,39.49442510416667,39.49442510416667,68.58205343750004,84.59777604166662,100.0,1.6659998893737793,3.8332889999999997,0.001,1.604,3.115,,,11.49,7.66,1572070943.701,1572070943.47,"https://c1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-3-f4-v1-a1.ts?Uj6mng8RZTZBYy8sjSGOLse3jtZSiypKs-yx1tvsmlHeGj-aGxJbgtX1XrmCcpVj_TH3604qbjTUnbryViUOesClPmRfADz7XI9l24SQagM2C5sigW5w5PUKmkAPSyooUn1JbLlkxsID5EjvvRtt8WR0oG3jB8khUfUGgxxfsQu5FcrVqxCf2JoUWQ5ocPIlhJcwOJWAO2C9Y9wy4gWF",39.49442510416667
4,-0.008,0.3772683226004293,0.767002493765586,0.33314927768860353,,410075.0,-1,4.1349999046325685,0,0,3,321917.0,0,37.20575916666667,0,0.0,0.0,1.0,,0,410075.0,410075.0,410075.0,517120.0,857144.0,195896,195896,195896,247032,409464,43.52534572916668,43.52534572916668,43.52534572916668,65.56144354166665,81.41981624999998,0.0,3.8216550000000002,0.001,3.261,1.604,3.115,,15.31,11.49,1572070947.011,1572070946.978,"https://c1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-4-f4-v1-a1.ts?Uj6mng8RZTZBYy8sjSGOLse3jtZSiypKs-yx1tvsmlHeGj-aGxJbgtX1XrmCcpVj_TH3604qbjTUnbryViUOesClPmRfADz7XI9l24SQagM2C5sigW5w5PUKmkAPSyooUn1JbLlkxsID5EjvvRtt8WR0oG3jB8khUfUGgxxfsQu5FcrVqxCf2JoUWQ5ocPIlhJcwOJWAO2C9Y9wy4gWF",43.52534572916668
5,-0.008,0.3844867517173699,0.3772683226004293,0.767002493765586,0.33314927768860353,390714.0,-1,3.829999904632569,0,0,4,320944.0,0,39.49442510416667,0,0.0,0.0,0.0,1.0,0,390714.0,390714.0,390714.0,530339.0,793724.0,370360,370360,370360,502712,752376,38.423032395833346,38.423032395833346,38.423032395833346,66.13913958333335,80.2380571875,0.0,7.5832440000000005,0.001,4.0760000000000005,3.261,1.604,3.115,22.89,15.31,1572070951.148,1572070951.103,"https://c1v-h.phncdn.com/hls/videos/201908/22/243445611/,1080P_4000K,720P_1500K,480P_600K,240P_400K,_243445611.mp4.urlset/seg-5-f4-v1-a1.ts?Uj6mng8RZTZBYy8sjSGOLse3jtZSiypKs-yx1tvsmlHeGj-aGxJbgtX1XrmCcpVj_TH3604qbjTUnbryViUOesClPmRfADz7XI9l24SQagM2C5sigW5w5PUKmkAPSyooUn1JbLlkxsID5EjvvRtt8WR0oG3jB8khUfUGgxxfsQu5FcrVqxCf2JoUWQ5ocPIlhJcwOJWAO2C9Y9wy4gWF",38.423032395833346
