,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,bitrate_level_encoded
0,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/287804723/chop/segment-1.m4s,1572052127.197,1572052127.3760002,0,0.161,205761,10.224149068322983,0,0,6.0,0.0,6.0,0,295000.0,73.53628923076917,295000.0
1,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286088427/chop/segment-1.m4s,1572052127.397,1572052127.5500002,0,0.136,190162,11.186,0,0,6.0,0.0,6.0,1,493000.0,80.01988082417583,493000.0
2,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286088427/chop/segment-2.m4s,1572052127.891,1572052127.945,1,0.042,86504,16.47695238095238,0,0,7.84,6.0,13.84,1,493000.0,58.1021735359116,493000.0
3,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286088427/chop/segment-3.m4s,1572052127.95,1572052128.0370002,2,0.075,141109,15.051626666666666,0,0,6.0,13.84,19.84,1,493000.0,69.25949324175826,493000.0
4,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286088427/chop/segment-4.m4s,1572052128.232,1572052128.342,3,0.099,179069,14.47022222222222,0,0,7.1999999999999975,19.84,27.04,1,493000.0,58.39918806629835,493000.0
5,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-2.m4s,1572052128.607,1572052129.9090002,1,1.3,2160505,13.295415384615385,0,0,7.84,6.0,13.84,2,4492000.0,100.0,4492000.0
6,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-3.m4s,1572052130.071,1572052132.3179998,2,2.246,3737936,13.314108637577915,0,0,6.0,13.84,19.84,2,4492000.0,100.0,4492000.0
7,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-4.m4s,1572052132.3279998,1572052135.3370001,3,3.007,5005709,13.317483205853007,0,0,7.1999999999999975,19.84,27.04,2,4492000.0,100.0,4492000.0
8,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-5.m4s,1572052135.661,1572052138.508,4,2.845,4734950,13.314446397188046,0,0,7.3599999999999985,27.04,34.4,2,4492000.0,100.0,4492000.0
9,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-6.m4s,1572052138.66,1572052141.907,5,3.236,5403094,13.357463535228677,0,0,8.68,34.4,43.08,2,4492000.0,100.0,4492000.0
10,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-7.m4s,1572052145.528,1572052146.8890002,6,1.359,2260196,13.305053715967624,0,0,8.600000000000001,43.08,51.68,2,4492000.0,100.0,4492000.0
11,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-8.m4s,1572052151.566,1572052154.666,7,3.0980000000000003,5150191,13.299395739186574,0,0,7.920000000000003,51.68,59.6,2,4492000.0,100.0,4492000.0
12,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-9.m4s,1572052159.539,1572052162.0370002,8,2.495,4151441,13.311233667334669,0,0,7.479999999999998,59.6,67.08,2,4492000.0,100.0,4492000.0
13,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-10.m4s,1572052166.045,1572052167.792,9,1.741,2905291,13.349987363584145,0,0,7.960000000000008,67.08,75.04,2,4492000.0,100.0,4492000.0
14,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-11.m4s,1572052173.029,1572052175.7910001,10,2.76,4584316,13.287872463768116,0,0,7.519999999999996,75.04,82.56,2,4492000.0,100.0,4492000.0
15,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-12.m4s,1572052179.032,1572052181.51,11,2.476,4122575,13.32011308562197,0,0,8.0,82.56,90.56,2,4492000.0,100.0,4492000.0
16,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-13.m4s,1572052185.2870002,1572052187.711,12,2.422,4026345,13.29924029727498,0,0,8.64,90.56,99.2,2,4492000.0,100.0,4492000.0
17,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-14.m4s,1572052191.778,1572052194.0410001,13,2.261,3764499,13.319766475011056,0,0,8.920000000000002,99.2,108.12,2,4492000.0,100.0,4492000.0
18,https://skyfire.vimeocdn.com/1572056017-0xcbc04048debb33fb856096546ea181bc0c8f2a94/105646584/sep/video/286134294/chop/segment-15.m4s,1572052198.061,1572052198.062,14,0.001,5102049,40816.392,0,0,6.079999999999997,108.12,114.2,2,4492000.0,100.0,4492000.0
