,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,1.4626055045871558,199280.0,99640,0,0,0,0,4.0,0.545,4.0,0.0,1572067503.3839998,1572067502.783,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813210.mp4-1.ts,1.690953917525773,346310.94444444444
1,0.8295605381165919,271825.0,138744,0,0,0,2,4.0,1.338,4.0,0.0,1572067504.835,1572067503.4320002,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-1.ts,69.43374200000001,619317.25
2,1.9940250626566407,389100.0,198904,0,0,1,2,4.006178,0.7979999999999999,8.01,4.0,1572067505.7220001,1572067504.871,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-2.ts,80.40957536842102,619317.25
3,1.6715366008911516,641159.0,328248,0,0,2,2,4.0123440000000015,1.571,12.02,8.01,1572067507.355,1572067505.744,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-3.ts,73.38898031578947,619317.25
4,2.120660351826793,382064.0,195896,0,0,3,2,4.018511,0.7390000000000001,16.04,12.02,1572067508.282,1572067507.4989998,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-4.ts,68.95142231578947,619317.25
5,2.1274826789838337,902078.0,460600,0,0,4,2,4.001456,1.732,20.04,16.04,1572067510.072,1572067508.296,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-5.ts,70.4455810526316,619317.25
6,1.9027212475633528,477197.0,244024,0,0,5,2,4.0076220000000005,1.026,24.05,20.04,1572067511.173,1572067510.101,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-6.ts,68.01602642105264,619317.25
7,1.864825112107624,405998.0,207928,0,0,6,2,4.013789,0.892,28.06,24.05,1572067512.106,1572067511.1820002,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-7.ts,73.30586115789477,619317.25
8,2.195109311740891,528543.0,271096,0,0,7,2,4.019956,0.988,32.08,28.06,1572067513.158,1572067512.115,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-8.ts,69.72820263157897,619317.25
9,2.2308859483301826,866423.0,442552,0,0,8,2,4.002911,1.587,36.08,32.08,1572067514.792,1572067513.171,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-9.ts,69.28797136842103,619317.25
10,3.5190422535211265,976840.0,499704,0,0,9,2,4.009078,1.136,40.09,36.08,1572067517.347,1572067516.181,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813212.mp4-10.ts,69.98133800000002,619317.25
11,3.293241379310345,1398104.0,716280,0,0,10,3,4.015244,1.74,44.11,40.09,1572067521.7240002,1572067519.959,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-11.ts,79.02386778947368,1364109.2916666667
12,3.3738915821947995,1865003.0,956920,0,0,11,3,4.021411,2.269,48.13,44.11,1572067526.964,1572067524.6520002,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-12.ts,85.20012063157894,1364109.2916666667
13,3.4042345381526102,1036838.0,529784,0,0,12,3,4.004356,1.245,52.13,48.13,1572067529.329,1572067528.05,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-13.ts,84.24121305263158,1364109.2916666667
14,3.398180571428572,1452620.0,743352,0,0,13,3,4.010522,1.75,56.14,52.13,1572067533.8339999,1572067532.05,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-14.ts,85.6481890526316,1364109.2916666667
15,3.3954534377719754,951547.0,487672,0,0,14,3,4.0167,1.149,60.16,56.14,1572067537.127,1572067535.95,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-15.ts,89.35974842105267,1364109.2916666667
16,3.3177039897039893,627796.0,322232,0,0,15,3,4.022867,0.777,64.18,60.16,1572067540.7489998,1572067539.95,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-16.ts,87.10537894736844,1364109.2916666667
17,3.460729491525424,1248323.0,638072,0,0,16,3,4.0058110000000005,1.475,68.19,64.18,1572067545.553,1572067544.05,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-17.ts,88.98106863157896,1364109.2916666667
18,3.3269531866892272,1440351.0,737336,0,0,17,3,4.011978,1.7730000000000001,72.2,68.19,1572067549.8520002,1572067548.05,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-18.ts,87.78889568421054,1364109.2916666667
19,3.365169628432956,1015751.0,520760,0,0,18,3,4.018144,1.238,76.22,72.2,1572067553.2189999,1572067551.951,https://videos-a.jwpsrv.com/content/conversions/cGlKNUnj/videos/TWTMiJeA-30813213.mp4-19.ts,85.09422536842106,1364109.2916666667
