,bandwidth_mbit,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,2.047215607803902,407882.0,511548,0.0,0,0,0,0.0,0.0,0.0,1,-1.0,164292.0,164292.0,164292.0,407882.0,669911.0,206048.0,206048.0,206048.0,511548.0,840172.0,28.46873940000004,28.46873940000004,28.46873940000004,64.5486149833887,82.6083274666667,0.0,10.033233000000001,1.999,10.03,0.0,1572081513.7020001,1572081511.529,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce0.ts,64.5486149833887,507134.64
1,3.3913629242819843,1038074.0,1298892,,0,0,1,,,,2,,,,,,,,,,,,,,,,,,10.010011,3.064,20.04,10.03,1572081517.202,1572081513.9120002,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-480p-f18581.ts,79.13348310000003,840414.32
2,5.181860211800303,1710892.0,2140756,,0,0,2,,,,3,,,,,,,,,,,,,,,,,,10.010011,3.305,30.05,20.04,1572081520.64,1572081517.29,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e92.ts,100.0,1437315.22
3,9.637935646687698,1526085.0,1909516,,0,0,3,,,,3,,,,,,,,,,,,,,,,,,10.010011,1.585,40.06,30.05,1572081522.342,1572081520.7370002,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e93.ts,100.0,1437315.22
4,9.643471295060081,1443147.0,1805740,,0,0,4,,,,3,,,,,,,,,,,,,,,,,,10.010011,1.4980000000000002,50.07,40.06,1572081525.653,1572081524.131,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e94.ts,100.0,1437315.22
5,9.62434741225461,1616236.0,2022316,,0,0,5,,,,3,,,,,,,,,,,,,,,,,,10.01,1.681,60.08,50.07,1572081535.8300002,1572081534.13,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e95.ts,100.0,1437315.22
6,9.614947723440133,1708788.0,2138124,,0,0,6,,,,3,,,,,,,,,,,,,,,,,,10.010011,1.7790000000000001,70.09,60.08,1572081545.927,1572081544.129,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e96.ts,100.0,1437315.22
7,9.628648648648648,1708337.0,2137560,,0,0,7,,,,3,,,,,,,,,,,,,,,,,,10.010011,1.776,80.1,70.09,1572081555.926,1572081554.131,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e97.ts,100.0,1437315.22
8,9.629897142857144,1683546.0,2106540,,0,0,8,,,,3,,,,,,,,,,,,,,,,,,10.010011,1.75,90.11,80.1,1572081565.905,1572081564.1339998,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e98.ts,100.0,1437315.22
9,1.2960541093197009,1646284.0,2059916,,0,0,9,,,,3,,,,,,,,,,,,,,,,,,10.010011,12.715,100.12,90.11,1572081586.87,1572081574.1320002,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-720p-e81e99.ts,100.0,1437315.22
10,0.9824311073541842,928842.0,1162216,,0,0,10,,,,2,,,,,,,,,,,,,,,,,,10.010011,9.464,110.13,100.12,1572081596.6420002,1572081586.908,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-480p-f185810.ts,78.50833763333334,840414.32
11,0.9911397240891404,559829.0,700488,,0,0,11,,,,1,,,,,,,,,,,,,,,,,,10.010011,5.654,120.14,110.13,1572081602.5670002,1572081596.689,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce11.ts,58.76520116666663,507134.64
12,0.9831389661736712,670714.0,839232,,0,0,12,,,,1,,,,,,,,,,,,,,,,,,10.010011,6.829,130.15,120.14,1572081611.177,1572081604.13,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce12.ts,56.827637433333365,507134.64
13,0.9873361945636624,551566.0,690148,,0,0,13,,,,1,,,,,,,,,,,,,,,,,,10.010011,5.5920000000000005,140.16,130.15,1572081620.033,1572081614.23,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce13.ts,51.26251213333335,507134.64
14,0.9846905710491368,592584.0,741472,,0,0,14,,,,1,,,,,,,,,,,,,,,,,,10.010011,6.024,150.17,140.16,1572081630.441,1572081624.229,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce14.ts,54.49310393333331,507134.64
15,0.9776519337016576,565690.0,707820,,0,0,15,,,,1,,,,,,,,,,,,,,,,,,10.01,5.792000000000002,160.18,150.17,1572081640.16,1572081634.229,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce15.ts,63.25384270000002,507134.64
16,0.9984054398640032,469379.0,587312,,0,0,16,,,,1,,,,,,,,,,,,,,,,,,10.018877999999999,4.706,170.2,160.18,1572081649.161,1572081644.23,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce16.ts,67.33852843333331,507134.64
17,0.9921736434108528,511449.0,639952,,0,0,17,,,,1,,,,,,,,,,,,,,,,,,10.010011,5.16,180.21,170.2,1572081659.637,1572081654.229,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce17.ts,16.981196866666668,507134.64
18,0.989170262078802,554270.0,693532,,0,0,18,,,,1,,,,,,,,,,,,,,,,,,10.010011,5.609,190.22,180.21,1572081670.051,1572081664.231,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce18.ts,14.775201166666665,507134.64
19,0.9897747193045998,546006.0,683192,,0,0,19,,,,1,,,,,,,,,,,,,,,,,,10.010011,5.522,200.23,190.22,1572081680.0229998,1572081674.229,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce19.ts,24.71722666666667,507134.64
20,0.9853614975098746,573200.0,717220,,0,0,20,,,,1,,,,,,,,,,,,,,,,,,10.010011,5.823,210.24,200.23,1572081690.2410002,1572081684.23,https://hls3-l3.xvideos-cdn.com/214c9fe7bdbdbb6fc4ea44da142ad51edbae31eb-1572092307/videos/hls/43/fc/d7/43fcd750e34db7866350cc62b5f6f062/hls-360p-510ce20.ts,21.149609533333358,507134.64
