,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
0,0.2105554719253349,349680.0,174840,0,0,0,0,4.0,6.643,4.0,0.0,1572041267.44,1572041260.6829998,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-1.ts,15.517789344262304,316076.64705882355
1,0.24298951695786225,295080.0,147768,0,0,1,0,4.006178,4.865,8.01,4.0,1572041272.289,1572041267.423,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-2.ts,18.81469942622952,316076.64705882355
2,0.159948151421417,270636.0,135736,0,0,2,0,4.0123440000000015,6.789,12.02,8.01,1572041279.1009998,1572041272.31,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-3.ts,17.884716475409835,316076.64705882355
3,0.2791962323390895,354057.0,177848,0,0,3,0,4.018511,5.096,16.04,12.02,1572041284.2610002,1572041279.119,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-4.ts,6.851044016393441,316076.64705882355
4,0.2291475245874312,343538.0,171832,0,0,4,0,4.001456,5.9990000000000006,20.04,16.04,1572041290.281,1572041284.2729998,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-5.ts,2.0204,316076.64705882355
5,0.2824665475481437,355019.0,177848,0,0,5,0,4.0076220000000005,5.037,24.05,20.04,1572041295.341,1572041290.302,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-6.ts,0.15620057377049176,316076.64705882355
6,0.2701606086221471,318502.0,159800,0,0,6,0,4.013789,4.732,28.06,24.05,1572041300.0939999,1572041295.36,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-7.ts,4.689629426229508,316076.64705882355
7,0.2853116531165312,288082.0,144760,0,0,7,0,4.019956,4.059,32.08,28.06,1572041304.175,1572041300.106,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-8.ts,10.642521475409838,316076.64705882355
8,0.2847110644992134,271274.0,135736,0,0,8,0,4.002911,3.814,36.08,32.08,1572041308.0089998,1572041304.191,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-9.ts,10.745322131147542,316076.64705882355
9,0.2843167278447824,540964.0,271096,0,0,9,0,4.009078,7.627999999999999,40.09,36.08,1572041315.66,1572041308.0229998,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-10.ts,0.3855688524590164,316076.64705882355
10,0.28540136735034183,426263.0,213944,0,0,10,0,4.015244,5.997000000000001,44.11,40.09,1572041321.677,1572041315.671,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-11.ts,4.768899836065573,316076.64705882355
11,0.28544261402314497,521353.0,262072,0,0,11,0,4.021411,7.345,48.13,44.11,1572041329.042,1572041321.686,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-12.ts,1.1594938524590166,316076.64705882355
12,0.2855448634590377,493526.0,247032,0,0,12,0,4.004356,6.921,52.13,48.13,1572041335.9880002,1572041329.065,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-13.ts,0.972200163934426,316076.64705882355
13,0.28895849379546423,336762.0,168824,0,0,13,0,4.010522,4.674,56.14,52.13,1572041340.7410002,1572041336.002,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-14.ts,9.864307950819663,316076.64705882355
14,0.2828623853211009,276334.0,138744,0,0,14,0,4.0167,3.924,60.16,56.14,1572041344.6850002,1572041340.755,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-15.ts,2.465704672131148,316076.64705882355
15,0.223679091769158,293856.0,147768,0,0,15,0,4.022867,5.285,64.18,60.16,1572041349.99,1572041344.704,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-16.ts,4.0575520491803285,316076.64705882355
16,0.2841914110429448,289100.0,144760,0,0,16,0,4.0058110000000005,4.075,68.19,64.18,1572041354.087,1572041350.0010002,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-17.ts,11.190843196721305,316076.64705882355
17,0.2683485477178423,354634.0,177848,0,0,17,0,4.011978,5.3020000000000005,72.2,68.19,1572041359.4870002,1572041354.096,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-18.ts,7.37219573770492,316076.64705882355
18,0.2515656993805021,384034.0,192888,0,0,18,0,4.018144,6.134,76.22,72.2,1572041365.633,1572041359.496,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813210.mp4-19.ts,0.5375668852459017,316076.64705882355
