,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level
0,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1309305537/chop/segment-1.m4s,1576333286.812,1576333289.275,0,2.336,147623,0.5055582191780822,0,0,6.08,0.0,6.08,0,222000.0,60.16684039473676
1,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1309305537/chop/segment-2.m4s,1576333290.586,1576333294.762,1,4.054,213120,0.4205624074987666,0,0,6.08,6.08,12.16,0,222000.0,30.304310000000008
2,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1309305537/chop/segment-3.m4s,1576333295.435,1576333300.6469998,2,5.101,221331,0.3471178200352872,0,0,6.079999999999997,12.16,18.24,0,222000.0,20.683853881578965
3,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1309305537/chop/segment-4.m4s,1576333300.651,1576333303.214,3,2.427,201892,0.6654866089822826,0,0,6.080000000000003,18.24,24.32,0,222000.0,37.59906225165565
4,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1309305537/chop/segment-5.m4s,1576333304.373,1576333305.221,4,0.749,145246,1.5513591455273696,0,0,6.079999999999997,24.32,30.4,0,222000.0,41.83916703947367
5,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1309305537/chop/segment-6.m4s,1576333305.225,1576333306.5649998,5,1.129,179030,1.2685916740478298,0,0,6.079999999999997,30.4,36.48,0,222000.0,24.262484999999995
6,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1309305537/chop/segment-7.m4s,1576333307.179,1576333308.0389998,6,0.763,142304,1.4920471821756223,0,0,6.0800000000000045,36.48,42.56,0,222000.0,30.8510305960265
7,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-5.m4s,1576333308.346,1576333310.1599998,4,1.6340000000000001,275569,1.3491750305997552,0,0,6.079999999999997,24.32,30.4,1,411000.0,68.9474390789474
8,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-6.m4s,1576333310.105,1576333313.488,5,2.972,318439,0.8571709286675638,0,0,6.079999999999997,30.4,36.48,1,411000.0,58.28343631578946
9,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-7.m4s,1576333313.49,1576333316.244,6,2.6430000000000002,275948,0.8352569050321602,0,0,6.0800000000000045,36.48,42.56,1,411000.0,65.08772205298014
10,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-8.m4s,1576333316.247,1576333318.182,7,1.832,298921,1.3053318777292575,0,0,6.079999999999997,42.56,48.64,1,411000.0,63.09822756578947
11,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-8.m4s,1576333318.186,1576333319.9580002,7,1.6360000000000001,298921,1.4617163814180927,0,0,6.079999999999997,42.56,48.64,1,411000.0,63.09822756578947
12,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-9.m4s,1576333320.768,1576333323.2759998,8,2.396,354242,1.1827779632721203,0,0,6.079999999999997,48.64,54.72,1,411000.0,59.69917754966887
13,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-9.m4s,1576333323.28,1576333325.477,8,2.179,354242,1.3005672326755393,0,0,6.079999999999997,48.64,54.72,1,411000.0,59.69917754966887
14,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-10.m4s,1576333325.48,1576333327.8700001,9,2.269,386001,1.3609554869986777,0,0,6.079999999999997,54.72,60.8,1,411000.0,57.95765914473682
15,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-11.m4s,1576333328.497,1576333331.461,10,2.605,397756,1.221515547024952,0,0,6.079999999999997,60.8,66.88,1,411000.0,53.86376218543046
16,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-12.m4s,1576333331.465,1576333334.37,11,2.797,407949,1.166818734358241,0,0,6.079999999999997,66.88,72.96,1,411000.0,55.75779256578946
17,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-13.m4s,1576333335.069,1576333337.9950001,12,2.823,440912,1.2494849450938716,0,0,6.0800000000000125,72.96,79.04,1,411000.0,52.69592302631578
18,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-14.m4s,1576333338.886,1576333341.563,13,2.574,413003,1.2836146076146078,0,0,6.079999999999997,79.04,85.12,1,411000.0,61.30488947019865
19,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-15.m4s,1576333344.95,1576333348.5,14,3.447,410384,0.9524432840150855,0,0,6.079999999999997,85.12,91.2,1,411000.0,60.75712296052636
20,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-16.m4s,1576333351.152,1576333353.937,15,2.6790000000000003,365533,1.0915505785740947,0,0,6.079999999999997,91.2,97.28,1,411000.0,63.40525397350992
21,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-17.m4s,1576333357.043,1576333359.42,16,2.2720000000000002,415838,1.4642183098591548,0,0,6.079999999999997,97.28,103.36,1,411000.0,71.41824888157895
22,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-18.m4s,1576333363.132,1576333366.1859999,17,2.947,399466,1.0844004071937563,0,0,6.079999999999997,103.36,109.44,1,411000.0,57.673163576158935
23,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-19.m4s,1576333369.44,1576333372.9780002,18,3.4290000000000003,371870,0.8675882181393991,0,0,6.079999999999997,109.44,115.52,1,411000.0,60.26062460526314
24,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-20.m4s,1576333375.836,1576333379.661,19,3.709,360528,0.7776284712860608,0,0,6.079999999999997,115.52,121.6,1,411000.0,56.253516513157905
25,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-21.m4s,1576333382.292,1576333390.098,20,7.67,363565,0.37920730117340284,0,0,6.0800000000000125,121.6,127.68,1,411000.0,55.44224980132452
26,https://skyfire.vimeocdn.com/1576337176-0x1da7b32b1ad034ac3929b4393c080e17aca47ca9/289366412/sep/video/1095293575/chop/segment-22.m4s,1576333390.101,1576333393.602,21,3.4,389414,0.9162682352941176,0,0,6.079999999999983,127.68,133.76,1,411000.0,59.43104914473682
