,bandwidth_mbit,bitrate_level,body_size_byte,byte_end,byte_start,n_segment,quality_level_chosen,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,3.5536991150442474,602352.0,301176,0,0,0,0,4.0,0.678,4.0,0.0,1576352470.277,1576352469.598,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813210.mp4-1.ts,3.794164180327869
1,2.6225474860335196,1844159.0,938872,0,0,1,3,4.006178,2.864,8.01,4.0,1576352473.277,1576352470.376,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-2.ts,89.54965891666662
2,2.5684625728372925,1404811.0,716280,0,0,2,3,4.012344000000001,2.231,12.02,8.01,1576352475.55,1576352473.316,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-3.ts,87.67616302521006
3,2.562429946524064,1172958.0,598968,0,0,3,3,4.018511,1.87,16.04,12.02,1576352477.4629998,1576352475.59,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-4.ts,86.1365770588235
4,2.797480484522207,1532791.0,779448,0,0,4,3,4.001456,2.229,20.04,16.04,1576352479.7280002,1576352477.496,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-5.ts,87.58430158333331
5,3.055423423423423,998904.0,508728,0,0,5,3,4.0076220000000005,1.332,24.05,20.04,1576352481.105,1576352479.771,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-6.ts,83.86783141666669
6,2.887291512915129,1534055.0,782456,0,0,6,3,4.013789,2.168,28.06,24.05,1576352483.288,1576352481.118,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-7.ts,82.90788151260507
7,2.4726182669789227,1808499.0,923832,0,0,7,3,4.019956,2.989,32.08,28.06,1576352486.2949998,1576352483.304,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-8.ts,81.1158265833333
8,2.5059468772433595,1715550.0,872696,0,0,8,3,4.002911,2.786,36.08,32.08,1576352489.1060002,1576352486.318,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-9.ts,82.3261544537815
9,2.526871536523929,1476787.0,752376,0,0,9,3,4.009078,2.382,40.09,36.08,1576352491.5059998,1576352489.123,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-10.ts,85.23625783333338
10,2.5267818930041153,1203373.0,614008,0,0,10,3,4.015244,1.944,44.11,40.09,1576352493.4680002,1576352491.522,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-11.ts,83.51089574999997
11,3.246193686463349,1484104.0,758392,0,0,11,3,4.021411,1.869,48.13,44.11,1576352495.354,1576352493.483,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-12.ts,84.13633537815129
12,3.387387387387387,1200681.0,611000,0,0,12,3,4.004356,1.443,52.13,48.13,1576352496.812,1576352495.367,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-13.ts,83.24339158333333
13,3.344617420066152,1488068.0,758392,0,0,13,3,4.010522,1.814,56.14,52.13,1576352499.294,1576352497.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-14.ts,85.3158893277311
14,3.590520917678812,1303128.0,665144,0,0,14,3,4.0167,1.482,60.16,56.14,1576352502.962,1576352501.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-15.ts,86.72604266666669
15,3.5919635179153087,1348237.0,689208,0,0,15,3,4.022867,1.5350000000000001,64.18,60.16,1576352507.0149999,1576352505.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-16.ts,88.31292541666666
16,2.2868829568788502,1093891.0,556856,0,0,16,3,4.0058110000000005,1.948,68.19,64.18,1576352511.428,1576352509.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-17.ts,88.74649882352936
17,2.2927004784688996,1174837.0,598968,0,0,17,3,4.011978,2.09,72.2,68.19,1576352515.577,1576352513.48,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-18.ts,88.53755883333334
18,2.821218142548596,1279103.0,653112,0,0,18,3,4.018144,1.852,76.22,72.2,1576352519.332,1576352517.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-19.ts,87.39520815126043
19,3.0005774213448486,1195729.0,607992,0,0,19,3,4.001089,1.621,80.22,76.22,1576352523.1069999,1576352521.484,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-20.ts,87.24702191666663
20,3.000389626818469,1164382.0,592952,0,0,20,3,4.007267,1.581,84.23,80.22,1576352527.062,1576352525.479,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-21.ts,86.53281000000001
21,2.9748174296745726,1321865.0,674168,0,0,21,3,4.013433,1.813,88.24,84.23,1576352531.2919998,1576352529.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-22.ts,86.6739024369748
22,2.9765757399883923,1255091.0,641080,0,0,22,3,4.0196,1.723,92.26,88.24,1576352535.204,1576352533.479,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-23.ts,81.34942716666666
23,2.2097346192218157,1632914.0,830584,0,0,23,3,4.002544,3.007,96.26,92.26,1576352540.487,1576352537.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-24.ts,81.57058638655461
24,1.343936492185562,1329301.0,677176,0,0,24,3,4.008711,4.031,100.27,96.26,1576352545.5119998,1576352541.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-25.ts,81.67910525000002
25,1.344519533231862,649275.0,331256,0,0,25,2,4.0148779999999995,1.971,104.28,100.27,1576352547.506,1576352545.533,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-26.ts,68.54314149999998
26,1.473073593073593,665957.0,340280,0,0,26,2,4.021044,1.848,108.31,104.29,1576352551.3279998,1576352549.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-27.ts,61.940135378151254
27,3.093412345679012,615541.0,313208,0,0,27,2,4.004,0.81,112.31,108.31,1576352554.296,1576352553.479,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-28.ts,57.46979950000002
28,3.079022222222222,543778.0,277112,0,0,28,2,4.010167,0.72,116.32,112.31,1576352558.201,1576352557.479,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813212.mp4-29.ts,56.745217226890745
29,3.0760603371783497,1698123.0,866680,0,0,29,3,4.016333,2.254,120.34,116.32,1576352563.734,1576352561.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-30.ts,81.28697983333333
30,3.5896249999999994,1348358.0,689208,0,0,30,3,4.0225,1.536,124.36,120.34,1576352567.016,1576352565.479,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-31.ts,86.9364315
31,3.5891403762662804,1218088.0,620024,0,0,31,3,4.005444000000001,1.3820000000000001,128.37,124.36,1576352570.863,1576352569.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-32.ts,85.47195218487393
32,3.596602469135802,1428665.0,728312,0,0,32,3,4.011611,1.62,132.38,128.37,1576352575.1039999,1576352573.478,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/XH5uLalE-30813213.mp4-33.ts,80.91526991666666
