,bandwidth_mbit,bandwidth_mbit_-1,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,-0.008,,319600.0,-1,0.0,0,0,0,0.0,0,0.0,0,,0,319600.0,319600.0,319600.0,457968.0,568807.0,159800,159800,159800,228984,289144,15.09656459016394,15.09656459016394,15.09656459016394,34.190002704918044,68.20129558333335,0.0,4.0,0.001,,4.0,0.0,1572075186.887,1572075171.627,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/mUsqrEmP-30813210.mp4-1.ts,15.09656459016394
1,-0.008,,2225673.0,-1,0.0,0,0,0,0.0,0,0.0,4,,-4,319600.0,319600.0,319600.0,457968.0,568807.0,159800,159800,159800,228984,289144,15.09656459016394,15.09656459016394,15.09656459016394,34.190002704918044,68.20129558333335,38.056999921798706,4.0,0.001,,4.0,0.0,1572075209.728,1572075209.684,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/mUsqrEmP-30813216.mp4-1.ts,100.0
2,-0.008,,319600.0,-1,0.0,0,0,0,319600.0,0,15.09656459016394,0,,0,319600.0,319600.0,319600.0,457968.0,568807.0,159800,159800,159800,228984,289144,15.09656459016394,15.09656459016394,15.09656459016394,34.190002704918044,68.20129558333335,2.117000102996826,4.0,0.001,,4.0,0.0,1572075211.8160002,1572075211.801,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/mUsqrEmP-30813210.mp4-1.ts,15.09656459016394
3,-0.008,,319107.0,-1,3.9700002670288086,0,0,1,2225673.0,4,100.0,0,,4,1081975.0,550219.0,2269564.0,2269564.0,2269564.0,550840,280120,1155448,1155448,1155448,85.81177134453779,66.71072588235295,100.0,100.0,100.0,56.604000091552734,4.006178,0.001,,8.01,4.0,1572075268.4429998,1572075268.435,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/mUsqrEmP-30813210.mp4-2.ts,10.071714049586776
4,-0.008,,319107.0,-1,0.0,0,0,1,319600.0,0,15.09656459016394,0,,0,319107.0,319107.0,319107.0,457261.0,550219.0,159800,159800,159800,228984,280120,10.071714049586776,10.071714049586776,10.071714049586776,35.132097603305766,66.71072588235295,10.650999784469604,4.006178,0.001,,8.01,4.0,1572075283.69,1572075283.056,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/mUsqrEmP-30813210.mp4-2.ts,10.071714049586776
5,-0.008,0.05957962436500908,288629.0,-1,,0,0,2,319107.0,0,10.071714049586776,0,0.0,0,288629.0,288629.0,288629.0,396584.0,460896.0,144760,144760,144760,198904,235000,9.052999338842977,9.052999338842977,9.052999338842977,32.81962545454545,71.21093798319329,,4.012344000000001,0.001,21.457,12.02,8.01,1572075304.604,1572075304.569,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/mUsqrEmP-30813210.mp4-3.ts,9.052999338842977
