,accuracy_score,weighted_f1_score,macro_f1_score,micro_f1_score,mae_score,avg_mbit_approx,std_mbit_approx,avg_mbit_expert,std_mbit_expert,avg_rebuffering_approx,std_rebuffering_approx,avg_rebuffering_expert,std_rebuffering_expert,avg_mbit_switch_approx,std_mbit_switch_approx,avg_mbit_switch_expert,std_mbit_switch_expert,avg_clustering_approx,avg_clustering_score_approx,avg_clustering_score_expert,clustering_score_kl_divergence
0,0.8301886792452831,0.7974863550081287,0.5068477735497516,0.8301886792452831,0.20754716981132076,0.9692618181640287,0.6960037070638947,1.149601641603446,0.8876923303800334,1.7668227774164345,4.8802430659869245,2.0448536027316817,5.749862141045178,0.06070315428623807,0.027638081407478747,0.13624229420131975,0.08328720396419279,0.6663443195079349,0.039157541865503,0.03263465356226855,0.13874762855461564
