,bandwidth_mbit,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
0,2.687035670356703,2124250.0,2730700,0.0,0,0,0,0.0,0.0,0.0,4,-4.0,184841.0,184841.0,184841.0,379760.0,756326.0,231052.0,231052.0,231052.0,474700.0,952972.0,25.40568095617529,25.40568095617529,25.40568095617529,42.55546131474105,75.12563124000005,0.0,10.08,8.13,10.08,0.0,1576354006.939,1576353998.735,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment92_4_av.ts?start=911.88&end=1247.2",89.70847506024101
1,0.08998846597462515,184841.0,234060,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,10.08,20.808,10.08,0.0,1576354036.1560001,1576354015.302,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment92_1_av.ts?start=911.88&end=1247.2",25.40568095617529
2,0.8078522773902339,192060.0,246092,,0,0,1,,,,0,,,,,,,,,,,,,,,,,,10.080333,2.437,20.16,10.08,1576354038.649,1576354036.197,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment93_1_av.ts?start=911.88&end=1247.2",18.587608600000006
3,2.471144385026738,184258.0,231052,,0,0,2,,,,0,,,,,,,,,,,,,,,,,,10.08,0.748,30.24,20.16,1576354039.499,1576354038.68,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment94_1_av.ts?start=911.88&end=1247.2",15.438005617529873
4,2.092323669407183,1443869.0,1813260,,0,0,2,,,,3,,,,,,,,,,,,,,,,,,10.08,6.933,30.24,20.16,1576354046.54,1576354039.552,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment94_0_av.ts?start=911.88&end=1247.2",84.16921257028106
5,3.050491458607096,1398511.0,1741068,,0,0,3,,,,3,,,,,,,,,,,,,,,,,,10.08,4.566,40.32,30.24,1576354051.198,1576354046.596,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment95_0_av.ts?start=911.88&end=1247.2",82.90976759036143
6,2.9066943005181343,1348377.0,1753100,,0,0,4,,,,3,,,,,,,,,,,,,,,,,,10.08,4.825,50.4,40.32,1576354056.1390002,1576354051.298,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment96_0_av.ts?start=911.88&end=1247.2",79.34021895161294
7,2.5063001279473585,1427111.0,1713996,,0,0,5,,,,3,,,,,,,,,,,,,,,,,,10.080333,5.471,60.48,50.4,1576354061.686,1576354056.2,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment97_0_av.ts?start=911.88&end=1247.2",81.08475453815258
8,2.970134944612286,1334053.0,1843340,,0,0,6,,,,3,,,,,,,,,,,,,,,,,,10.08,4.965,70.56,60.48,1576354066.734,1576354061.754,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment98_0_av.ts?start=911.88&end=1247.2",85.50325485943776
9,3.001099410093948,1455806.0,1717004,,0,0,7,,,,3,,,,,,,,,,,,,,,,,,10.08,4.577,80.64,70.56,1576354071.394,1576354066.803,"https://hdvodsrforigin-f.akamaihd.net/i/vod/10vor10/2019/09/10vor10_20190925_215007_17715072_v_webcast_h264_,q40,q10,q20,q30,q50,q60,.mp4.csmil/segment99_0_av.ts?start=911.88&end=1247.2",83.66931566265062
